timestamp,host,latency_ms
2025-07-06T07:20:40.850708,8.8.8.8,31.0
2025-07-06T07:20:40.851276,1.1.1.1,5.0
2025-07-06T07:20:40.851791,cloudflare.com,7.0
2025-07-06T07:20:40.864716,ec2.ap-southeast-2.amazonaws.com,41.0
2025-07-06T07:20:40.865357,208.67.222.222,27.0
2025-07-06T07:20:41.043587,8.8.8.8,31.0
2025-07-06T07:20:41.044167,1.1.1.1,8.0
2025-07-06T07:20:41.044659,cloudflare.com,8.0
2025-07-06T07:20:41.060085,ec2.ap-southeast-2.amazonaws.com,41.0
2025-07-06T07:20:41.060626,208.67.222.222,28.0
2025-07-06T07:20:41.239856,8.8.8.8,31.0
2025-07-06T07:20:41.240465,1.1.1.1,8.0
2025-07-06T07:20:41.241045,cloudflare.com,5.0
2025-07-06T07:20:41.253252,ec2.ap-southeast-2.amazonaws.com,39.0
2025-07-06T07:20:41.253806,208.67.222.222,29.0
2025-07-06T07:20:41.475980,8.8.8.8,40.0
2025-07-06T07:20:41.476842,1.1.1.1,6.0
2025-07-06T07:20:41.477405,cloudflare.com,7.0
2025-07-06T07:20:41.513157,ec2.ap-southeast-2.amazonaws.com,41.0
2025-07-06T07:20:41.513754,208.67.222.222,38.0
2025-07-06T07:20:41.707841,8.8.8.8,33.0
2025-07-06T07:20:41.708710,1.1.1.1,10.0
2025-07-06T07:20:41.709438,cloudflare.com,8.0
2025-07-06T07:20:41.715392,ec2.ap-southeast-2.amazonaws.com,41.0
2025-07-06T07:20:41.716010,208.67.222.222,29.0
2025-07-06T07:20:41.909237,8.8.8.8,33.0
2025-07-06T07:20:41.909865,1.1.1.1,5.0
2025-07-06T07:20:41.910549,cloudflare.com,7.0
2025-07-06T07:20:41.916895,ec2.ap-southeast-2.amazonaws.com,42.0
2025-07-06T07:20:41.917536,208.67.222.222,31.0
2025-07-06T07:20:42.115822,8.8.8.8,32.0
2025-07-06T07:20:42.116373,1.1.1.1,7.0
2025-07-06T07:20:42.116890,cloudflare.com,7.0
2025-07-06T07:20:42.141309,ec2.ap-southeast-2.amazonaws.com,34.0
2025-07-06T07:20:42.141891,208.67.222.222,31.0
2025-07-06T07:20:42.355868,8.8.8.8,29.0
2025-07-06T07:20:42.356536,1.1.1.1,6.0
2025-07-06T07:20:42.357149,cloudflare.com,6.0
2025-07-06T07:20:42.360176,ec2.ap-southeast-2.amazonaws.com,34.0
2025-07-06T07:20:42.360730,208.67.222.222,27.0
2025-07-06T07:20:42.539134,8.8.8.8,31.0
2025-07-06T07:20:42.539736,1.1.1.1,7.0
2025-07-06T07:20:42.540271,cloudflare.com,12.0
2025-07-06T07:20:42.546075,ec2.ap-southeast-2.amazonaws.com,32.0
2025-07-06T07:20:42.546638,208.67.222.222,29.0
2025-07-06T07:20:42.728250,8.8.8.8,34.0
2025-07-06T07:20:42.728911,1.1.1.1,8.0
2025-07-06T07:20:42.729512,cloudflare.com,6.0
2025-07-06T07:20:42.735098,ec2.ap-southeast-2.amazonaws.com,34.0
2025-07-06T07:20:42.735764,208.67.222.222,30.0
2025-07-06T07:20:43.015485,8.8.8.8,31.0
2025-07-06T07:20:43.016389,1.1.1.1,7.0
2025-07-06T07:20:43.017069,cloudflare.com,7.0
2025-07-06T07:20:43.021165,ec2.ap-southeast-2.amazonaws.com,33.0
2025-07-06T07:20:43.021772,208.67.222.222,29.0
2025-07-06T07:20:43.199553,8.8.8.8,30.0
2025-07-06T07:20:43.200114,1.1.1.1,7.0
2025-07-06T07:20:43.200639,cloudflare.com,7.0
2025-07-06T07:20:43.208536,ec2.ap-southeast-2.amazonaws.com,33.0
2025-07-06T07:20:43.209150,208.67.222.222,29.0
2025-07-06T07:20:43.387824,8.8.8.8,32.0
2025-07-06T07:20:43.388528,1.1.1.1,9.0
2025-07-06T07:20:43.389032,cloudflare.com,6.0
2025-07-06T07:20:43.393989,ec2.ap-southeast-2.amazonaws.com,32.0
2025-07-06T07:20:43.394519,208.67.222.222,31.0
2025-07-06T07:20:43.569037,8.8.8.8,timeout
2025-07-06T07:20:43.569706,1.1.1.1,8.0
2025-07-06T07:20:43.570447,cloudflare.com,8.0
2025-07-06T07:20:43.571686,ec2.ap-southeast-2.amazonaws.com,timeout
2025-07-06T07:20:43.574566,208.67.222.222,timeout
2025-07-06T07:20:43.840486,8.8.8.8,30.0
2025-07-06T07:20:43.841115,1.1.1.1,11.0
2025-07-06T07:20:43.841860,cloudflare.com,8.0
2025-07-06T07:20:43.846010,ec2.ap-southeast-2.amazonaws.com,35.0
2025-07-06T07:20:43.846599,208.67.222.222,27.0
2025-07-06T07:20:44.073245,8.8.8.8,38.0
2025-07-06T07:20:44.074849,1.1.1.1,9.0
2025-07-06T07:20:44.075442,cloudflare.com,7.0
2025-07-06T07:20:44.076019,ec2.ap-southeast-2.amazonaws.com,34.0
2025-07-06T07:20:44.076753,208.67.222.222,38.0
2025-07-06T07:20:44.251807,8.8.8.8,29.0
2025-07-06T07:20:44.252670,1.1.1.1,9.0
2025-07-06T07:20:44.253216,cloudflare.com,6.0
2025-07-06T07:20:44.265979,ec2.ap-southeast-2.amazonaws.com,32.0
2025-07-06T07:20:44.266697,208.67.222.222,31.0
2025-07-06T07:20:44.458477,8.8.8.8,31.0
2025-07-06T07:20:44.459122,1.1.1.1,9.0
2025-07-06T07:20:44.459667,cloudflare.com,11.0
2025-07-06T07:20:44.468885,ec2.ap-southeast-2.amazonaws.com,33.0
2025-07-06T07:20:44.469641,208.67.222.222,27.0
2025-07-06T07:20:44.648757,8.8.8.8,30.0
2025-07-06T07:20:44.649336,1.1.1.1,4.0
2025-07-06T07:20:44.649781,cloudflare.com,7.0
2025-07-06T07:20:44.656835,ec2.ap-southeast-2.amazonaws.com,33.0
2025-07-06T07:20:44.657376,208.67.222.222,29.0
2025-07-06T07:20:44.833210,8.8.8.8,29.0
2025-07-06T07:20:44.833903,1.1.1.1,10.0
2025-07-06T07:20:44.834559,cloudflare.com,7.0
2025-07-06T07:20:44.845026,ec2.ap-southeast-2.amazonaws.com,36.0
2025-07-06T07:20:44.845761,208.67.222.222,27.0
2025-07-06T07:20:45.021155,8.8.8.8,31.0
2025-07-06T07:20:45.021919,1.1.1.1,7.0
2025-07-06T07:20:45.022572,cloudflare.com,6.0
2025-07-06T07:20:45.032505,ec2.ap-southeast-2.amazonaws.com,33.0
2025-07-06T07:20:45.033177,208.67.222.222,31.0
2025-07-06T07:20:45.210651,8.8.8.8,31.0
2025-07-06T07:20:45.211249,1.1.1.1,8.0
2025-07-06T07:20:45.211811,cloudflare.com,5.0
2025-07-06T07:20:45.219757,ec2.ap-southeast-2.amazonaws.com,34.0
2025-07-06T07:20:45.220388,208.67.222.222,29.0
2025-07-06T07:20:45.400803,8.8.8.8,34.0
2025-07-06T07:20:45.401455,1.1.1.1,8.0
2025-07-06T07:20:45.402029,cloudflare.com,6.0
2025-07-06T07:20:45.404147,ec2.ap-southeast-2.amazonaws.com,32.0
2025-07-06T07:20:45.404677,208.67.222.222,29.0
2025-07-06T07:20:45.614454,8.8.8.8,30.0
2025-07-06T07:20:45.615235,1.1.1.1,5.0
2025-07-06T07:20:45.615930,cloudflare.com,5.0
2025-07-06T07:20:45.616758,ec2.ap-southeast-2.amazonaws.com,32.0
2025-07-06T07:20:45.617205,208.67.222.222,26.0
2025-07-06T07:20:45.798836,8.8.8.8,34.0
2025-07-06T07:20:45.799621,1.1.1.1,8.0
2025-07-06T07:20:45.800209,cloudflare.com,7.0
2025-07-06T07:20:45.806907,ec2.ap-southeast-2.amazonaws.com,33.0
2025-07-06T07:20:45.807612,208.67.222.222,33.0
2025-07-06T07:20:45.983307,8.8.8.8,32.0
2025-07-06T07:20:45.984014,1.1.1.1,8.0
2025-07-06T07:20:45.984575,cloudflare.com,6.0
2025-07-06T07:20:45.989495,ec2.ap-southeast-2.amazonaws.com,32.0
2025-07-06T07:20:45.990062,208.67.222.222,30.0
2025-07-06T07:20:46.166102,8.8.8.8,29.0
2025-07-06T07:20:46.166656,1.1.1.1,6.0
2025-07-06T07:20:46.167193,cloudflare.com,7.0
2025-07-06T07:20:46.175421,ec2.ap-southeast-2.amazonaws.com,33.0
2025-07-06T07:20:46.176022,208.67.222.222,28.0
2025-07-06T07:20:46.354566,8.8.8.8,33.0
2025-07-06T07:20:46.355202,1.1.1.1,12.0
2025-07-06T07:20:46.356054,cloudflare.com,8.0
2025-07-06T07:20:46.360673,ec2.ap-southeast-2.amazonaws.com,34.0
2025-07-06T07:20:46.361217,208.67.222.222,31.0
2025-07-06T07:20:46.543887,8.8.8.8,37.0
2025-07-06T07:20:46.544543,1.1.1.1,8.0
2025-07-06T07:20:46.545236,cloudflare.com,6.0
2025-07-06T07:20:46.548306,ec2.ap-southeast-2.amazonaws.com,32.0
2025-07-06T07:20:46.548873,208.67.222.222,30.0
2025-07-06T07:20:46.727649,8.8.8.8,32.0
2025-07-06T07:20:46.728339,1.1.1.1,7.0
2025-07-06T07:20:46.728918,cloudflare.com,6.0
2025-07-06T07:20:46.733761,ec2.ap-southeast-2.amazonaws.com,32.0
2025-07-06T07:20:46.734421,208.67.222.222,32.0
2025-07-06T07:20:46.994347,8.8.8.8,29.0
2025-07-06T07:20:46.995729,1.1.1.1,6.0
2025-07-06T07:20:46.996312,cloudflare.com,8.0
2025-07-06T07:20:47.003659,ec2.ap-southeast-2.amazonaws.com,36.0
2025-07-06T07:20:47.004284,208.67.222.222,30.0
2025-07-06T07:20:47.185012,8.8.8.8,29.0
2025-07-06T07:20:47.185652,1.1.1.1,6.0
2025-07-06T07:20:47.186308,cloudflare.com,8.0
2025-07-06T07:20:47.190129,ec2.ap-southeast-2.amazonaws.com,32.0
2025-07-06T07:20:47.194568,208.67.222.222,30.0
2025-07-06T07:20:47.370142,8.8.8.8,31.0
2025-07-06T07:20:47.370860,1.1.1.1,8.0
2025-07-06T07:20:47.371482,cloudflare.com,8.0
2025-07-06T07:20:47.375255,ec2.ap-southeast-2.amazonaws.com,31.0
2025-07-06T07:20:47.376076,208.67.222.222,29.0
2025-07-06T07:20:47.574921,8.8.8.8,timeout
2025-07-06T07:20:47.575598,1.1.1.1,12.0
2025-07-06T07:20:47.576216,cloudflare.com,13.0
2025-07-06T07:20:47.577256,ec2.ap-southeast-2.amazonaws.com,timeout
2025-07-06T07:20:47.577819,208.67.222.222,29.0
2025-07-06T07:20:47.834310,8.8.8.8,33.0
2025-07-06T07:20:47.835003,1.1.1.1,5.0
2025-07-06T07:20:47.836493,cloudflare.com,7.0
2025-07-06T07:20:47.840265,ec2.ap-southeast-2.amazonaws.com,33.0
2025-07-06T07:20:47.840912,208.67.222.222,27.0
2025-07-06T07:20:48.023606,8.8.8.8,33.0
2025-07-06T07:20:48.024482,1.1.1.1,9.0
2025-07-06T07:20:48.024991,cloudflare.com,7.0
2025-07-06T07:20:48.030929,ec2.ap-southeast-2.amazonaws.com,36.0
2025-07-06T07:20:48.031537,208.67.222.222,31.0
2025-07-06T07:20:48.212774,8.8.8.8,33.0
2025-07-06T07:20:48.213373,1.1.1.1,8.0
2025-07-06T07:20:48.213980,cloudflare.com,6.0
2025-07-06T07:20:48.264162,ec2.ap-southeast-2.amazonaws.com,35.0
2025-07-06T07:20:48.264743,208.67.222.222,31.0
2025-07-06T07:20:48.480094,8.8.8.8,32.0
2025-07-06T07:20:48.480777,1.1.1.1,9.0
2025-07-06T07:20:48.481313,cloudflare.com,9.0
2025-07-06T07:20:48.488191,ec2.ap-southeast-2.amazonaws.com,35.0
2025-07-06T07:20:48.488902,208.67.222.222,29.0
2025-07-06T07:20:48.674008,8.8.8.8,34.0
2025-07-06T07:20:48.674731,1.1.1.1,5.0
2025-07-06T07:20:48.675299,cloudflare.com,8.0
2025-07-06T07:20:48.679106,ec2.ap-southeast-2.amazonaws.com,35.0
2025-07-06T07:20:48.679635,208.67.222.222,30.0
2025-07-06T07:20:48.857641,8.8.8.8,29.0
2025-07-06T07:20:48.858225,1.1.1.1,4.0
2025-07-06T07:20:48.858774,cloudflare.com,8.0
2025-07-06T07:20:48.870303,ec2.ap-southeast-2.amazonaws.com,38.0
2025-07-06T07:20:48.870863,208.67.222.222,29.0
2025-07-06T07:20:49.070053,8.8.8.8,31.0
2025-07-06T07:20:49.070632,1.1.1.1,4.0
2025-07-06T07:20:49.071242,cloudflare.com,8.0
2025-07-06T07:20:49.074034,ec2.ap-southeast-2.amazonaws.com,35.0
2025-07-06T07:20:49.074554,208.67.222.222,26.0
2025-07-06T07:20:49.250285,8.8.8.8,32.0
2025-07-06T07:20:49.250905,1.1.1.1,8.0
2025-07-06T07:20:49.251404,cloudflare.com,5.0
2025-07-06T07:20:49.259405,ec2.ap-southeast-2.amazonaws.com,35.0
2025-07-06T07:20:49.259977,208.67.222.222,30.0
2025-07-06T07:20:49.446102,8.8.8.8,30.0
2025-07-06T07:20:49.446769,1.1.1.1,4.0
2025-07-06T07:20:49.447422,cloudflare.com,5.0
2025-07-06T07:20:49.456618,ec2.ap-southeast-2.amazonaws.com,35.0
2025-07-06T07:20:49.457162,208.67.222.222,30.0
2025-07-06T07:20:49.638328,8.8.8.8,31.0
2025-07-06T07:20:49.638904,1.1.1.1,5.0
2025-07-06T07:20:49.639397,cloudflare.com,6.0
2025-07-06T07:20:49.648740,ec2.ap-southeast-2.amazonaws.com,36.0
2025-07-06T07:20:49.649426,208.67.222.222,29.0
2025-07-06T07:20:49.827641,8.8.8.8,30.0
2025-07-06T07:20:49.828264,1.1.1.1,5.0
2025-07-06T07:20:49.828772,cloudflare.com,5.0
2025-07-06T07:20:49.839183,ec2.ap-southeast-2.amazonaws.com,35.0
2025-07-06T07:20:49.839709,208.67.222.222,27.0
2025-07-06T07:20:50.020836,8.8.8.8,30.0
2025-07-06T07:20:50.021420,1.1.1.1,7.0
2025-07-06T07:20:50.021982,cloudflare.com,8.0
2025-07-06T07:20:50.031389,ec2.ap-southeast-2.amazonaws.com,37.0
2025-07-06T07:20:50.032247,208.67.222.222,29.0
2025-07-06T07:20:50.334458,8.8.8.8,31.0
2025-07-06T07:20:50.335147,1.1.1.1,7.0
2025-07-06T07:20:50.336900,cloudflare.com,7.0
2025-07-06T07:20:50.342350,ec2.ap-southeast-2.amazonaws.com,37.0
2025-07-06T07:20:50.343090,208.67.222.222,30.0
2025-07-06T07:20:50.562165,8.8.8.8,30.0
2025-07-06T07:20:50.562814,1.1.1.1,14.0
2025-07-06T07:20:50.566994,cloudflare.com,15.0
2025-07-06T07:20:50.584863,ec2.ap-southeast-2.amazonaws.com,timeout
2025-07-06T07:20:50.585494,208.67.222.222,30.0
2025-07-06T07:20:50.782374,8.8.8.8,30.0
2025-07-06T07:20:50.783273,1.1.1.1,4.0
2025-07-06T07:20:50.784868,cloudflare.com,9.0
2025-07-06T07:20:50.791359,ec2.ap-southeast-2.amazonaws.com,35.0
2025-07-06T07:20:50.791940,208.67.222.222,30.0
2025-07-06T07:20:50.971842,8.8.8.8,30.0
2025-07-06T07:20:50.972453,1.1.1.1,8.0
2025-07-06T07:20:50.973064,cloudflare.com,6.0
2025-07-06T07:20:50.984226,ec2.ap-southeast-2.amazonaws.com,36.0
2025-07-06T07:20:50.984944,208.67.222.222,30.0
2025-07-06T07:20:51.160801,8.8.8.8,30.0
2025-07-06T07:20:51.161448,1.1.1.1,5.0
2025-07-06T07:20:51.162076,cloudflare.com,8.0
2025-07-06T07:20:51.173997,ec2.ap-southeast-2.amazonaws.com,36.0
2025-07-06T07:20:51.174717,208.67.222.222,29.0
2025-07-06T07:20:51.356395,8.8.8.8,29.0
2025-07-06T07:20:51.357179,1.1.1.1,6.0
2025-07-06T07:20:51.357976,cloudflare.com,7.0
2025-07-06T07:20:51.382127,ec2.ap-southeast-2.amazonaws.com,44.0
2025-07-06T07:20:51.382817,208.67.222.222,26.0
2025-07-06T07:20:51.565709,8.8.8.8,29.0
2025-07-06T07:20:51.566256,1.1.1.1,4.0
2025-07-06T07:20:51.566717,cloudflare.com,5.0
2025-07-06T07:20:51.579941,ec2.ap-southeast-2.amazonaws.com,timeout
2025-07-06T07:20:51.580461,208.67.222.222,29.0
2025-07-06T07:20:51.760689,8.8.8.8,31.0
2025-07-06T07:20:51.761237,1.1.1.1,6.0
2025-07-06T07:20:51.761718,cloudflare.com,5.0
2025-07-06T07:20:51.769928,ec2.ap-southeast-2.amazonaws.com,35.0
2025-07-06T07:20:51.770694,208.67.222.222,29.0
2025-07-06T07:20:51.950909,8.8.8.8,31.0
2025-07-06T07:20:51.951601,1.1.1.1,7.0
2025-07-06T07:20:51.952280,cloudflare.com,15.0
2025-07-06T07:20:51.963360,ec2.ap-southeast-2.amazonaws.com,39.0
2025-07-06T07:20:51.964059,208.67.222.222,29.0
2025-07-06T07:20:52.151234,8.8.8.8,31.0
2025-07-06T07:20:52.151768,1.1.1.1,6.0
2025-07-06T07:20:52.152336,cloudflare.com,8.0
2025-07-06T07:20:52.157741,ec2.ap-southeast-2.amazonaws.com,37.0
2025-07-06T07:20:52.158283,208.67.222.222,30.0
2025-07-06T07:20:52.337203,8.8.8.8,30.0
2025-07-06T07:20:52.337829,1.1.1.1,6.0
2025-07-06T07:20:52.338487,cloudflare.com,6.0
2025-07-06T07:20:52.343908,ec2.ap-southeast-2.amazonaws.com,34.0
2025-07-06T07:20:52.344480,208.67.222.222,30.0
2025-07-06T07:20:52.533082,8.8.8.8,36.0
2025-07-06T07:20:52.533733,1.1.1.1,9.0
2025-07-06T07:20:52.534259,cloudflare.com,9.0
2025-07-06T07:20:52.536211,ec2.ap-southeast-2.amazonaws.com,35.0
2025-07-06T07:20:52.536765,208.67.222.222,36.0
2025-07-06T07:20:52.759693,8.8.8.8,28.0
2025-07-06T07:20:52.760270,1.1.1.1,6.0
2025-07-06T07:20:52.760848,cloudflare.com,8.0
2025-07-06T07:20:52.769150,ec2.ap-southeast-2.amazonaws.com,39.0
2025-07-06T07:20:52.771219,208.67.222.222,29.0
2025-07-06T07:20:52.952184,8.8.8.8,31.0
2025-07-06T07:20:52.952804,1.1.1.1,7.0
2025-07-06T07:20:52.953423,cloudflare.com,6.0
2025-07-06T07:20:52.961651,ec2.ap-southeast-2.amazonaws.com,36.0
2025-07-06T07:20:52.962355,208.67.222.222,30.0
2025-07-06T07:20:53.164663,8.8.8.8,32.0
2025-07-06T07:20:53.169157,1.1.1.1,12.0
2025-07-06T07:20:53.186163,cloudflare.com,15.0
2025-07-06T07:20:53.200531,ec2.ap-southeast-2.amazonaws.com,37.0
2025-07-06T07:20:53.201014,208.67.222.222,32.0
2025-07-06T07:20:53.383145,8.8.8.8,31.0
2025-07-06T07:20:53.383838,1.1.1.1,9.0
2025-07-06T07:20:53.384347,cloudflare.com,7.0
2025-07-06T07:20:53.393621,ec2.ap-southeast-2.amazonaws.com,36.0
2025-07-06T07:20:53.394189,208.67.222.222,28.0
2025-07-06T07:20:53.578077,8.8.8.8,32.0
2025-07-06T07:20:53.578859,1.1.1.1,8.0
2025-07-06T07:20:53.579502,cloudflare.com,6.0
2025-07-06T07:20:53.583482,ec2.ap-southeast-2.amazonaws.com,timeout
2025-07-06T07:20:53.584107,208.67.222.222,31.0
2025-07-06T07:20:53.787421,8.8.8.8,32.0
2025-07-06T07:20:53.787984,1.1.1.1,8.0
2025-07-06T07:20:53.788494,cloudflare.com,7.0
2025-07-06T07:20:53.789079,ec2.ap-southeast-2.amazonaws.com,40.0
2025-07-06T07:20:53.789654,208.67.222.222,30.0
2025-07-06T07:20:53.972585,8.8.8.8,32.0
2025-07-06T07:20:53.973223,1.1.1.1,7.0
2025-07-06T07:20:53.973783,cloudflare.com,5.0
2025-07-06T07:20:53.980747,ec2.ap-southeast-2.amazonaws.com,35.0
2025-07-06T07:20:53.981349,208.67.222.222,30.0
2025-07-06T07:20:54.160232,8.8.8.8,33.0
2025-07-06T07:20:54.160849,1.1.1.1,6.0
2025-07-06T07:20:54.161463,cloudflare.com,7.0
2025-07-06T07:20:54.170050,ec2.ap-southeast-2.amazonaws.com,36.0
2025-07-06T07:20:54.170634,208.67.222.222,33.0
2025-07-06T07:20:54.365882,8.8.8.8,28.0
2025-07-06T07:20:54.366428,1.1.1.1,4.0
2025-07-06T07:20:54.367027,cloudflare.com,10.0
2025-07-06T07:20:54.393638,ec2.ap-southeast-2.amazonaws.com,39.0
2025-07-06T07:20:54.394238,208.67.222.222,32.0
2025-07-06T07:20:54.573858,8.8.8.8,timeout
2025-07-06T07:20:54.574474,1.1.1.1,7.0
2025-07-06T07:20:54.575068,cloudflare.com,18.0
2025-07-06T07:20:54.577513,ec2.ap-southeast-2.amazonaws.com,timeout
2025-07-06T07:20:54.578115,208.67.222.222,timeout
2025-07-06T07:20:54.755488,8.8.8.8,31.0
2025-07-06T07:20:54.756041,1.1.1.1,7.0
2025-07-06T07:20:54.756580,cloudflare.com,8.0
2025-07-06T07:20:54.766258,ec2.ap-southeast-2.amazonaws.com,36.0
2025-07-06T07:20:54.766856,208.67.222.222,28.0
2025-07-06T07:20:54.943858,8.8.8.8,31.0
2025-07-06T07:20:54.944505,1.1.1.1,5.0
2025-07-06T07:20:54.945203,cloudflare.com,5.0
2025-07-06T07:20:54.955936,ec2.ap-southeast-2.amazonaws.com,36.0
2025-07-06T07:20:54.956625,208.67.222.222,26.0
2025-07-06T07:20:55.185100,8.8.8.8,31.0
2025-07-06T07:20:55.185644,1.1.1.1,5.0
2025-07-06T07:20:55.186179,cloudflare.com,7.0
2025-07-06T07:20:55.188940,ec2.ap-southeast-2.amazonaws.com,38.0
2025-07-06T07:20:55.189423,208.67.222.222,28.0
2025-07-06T07:20:55.366275,8.8.8.8,28.0
2025-07-06T07:20:55.366861,1.1.1.1,5.0
2025-07-06T07:20:55.367390,cloudflare.com,7.0
2025-07-06T07:20:55.381238,ec2.ap-southeast-2.amazonaws.com,37.0
2025-07-06T07:20:55.381793,208.67.222.222,26.0
2025-07-06T07:20:55.558912,8.8.8.8,32.0
2025-07-06T07:20:55.559475,1.1.1.1,8.0
2025-07-06T07:20:55.560021,cloudflare.com,5.0
2025-07-06T07:20:55.567300,ec2.ap-southeast-2.amazonaws.com,36.0
2025-07-06T07:20:55.567870,208.67.222.222,30.0
2025-07-06T07:20:55.748418,8.8.8.8,31.0
2025-07-06T07:20:55.749054,1.1.1.1,15.0
2025-07-06T07:20:55.749629,cloudflare.com,8.0
2025-07-06T07:20:55.759924,ec2.ap-southeast-2.amazonaws.com,38.0
2025-07-06T07:20:55.760542,208.67.222.222,30.0
2025-07-06T07:20:55.939780,8.8.8.8,34.0
2025-07-06T07:20:55.940364,1.1.1.1,7.0
2025-07-06T07:20:55.940991,cloudflare.com,9.0
2025-07-06T07:20:55.948157,ec2.ap-southeast-2.amazonaws.com,35.0
2025-07-06T07:20:55.948807,208.67.222.222,26.0
2025-07-06T07:20:56.122021,8.8.8.8,29.0
2025-07-06T07:20:56.122771,1.1.1.1,5.0
2025-07-06T07:20:56.123497,cloudflare.com,7.0
2025-07-06T07:20:56.136234,ec2.ap-southeast-2.amazonaws.com,37.0
2025-07-06T07:20:56.136809,208.67.222.222,31.0
2025-07-06T07:20:56.311768,8.8.8.8,31.0
2025-07-06T07:20:56.312326,1.1.1.1,7.0
2025-07-06T07:20:56.312875,cloudflare.com,8.0
2025-07-06T07:20:56.323961,ec2.ap-southeast-2.amazonaws.com,38.0
2025-07-06T07:20:56.324503,208.67.222.222,29.0
2025-07-06T07:20:56.503281,8.8.8.8,30.0
2025-07-06T07:20:56.503806,1.1.1.1,7.0
2025-07-06T07:20:56.504306,cloudflare.com,6.0
2025-07-06T07:20:56.512136,ec2.ap-southeast-2.amazonaws.com,36.0
2025-07-06T07:20:56.512735,208.67.222.222,29.0
2025-07-06T07:20:56.692724,8.8.8.8,32.0
2025-07-06T07:20:56.693294,1.1.1.1,9.0
2025-07-06T07:20:56.693787,cloudflare.com,5.0
2025-07-06T07:20:56.700140,ec2.ap-southeast-2.amazonaws.com,35.0
2025-07-06T07:20:56.700771,208.67.222.222,30.0
2025-07-06T07:20:56.943174,8.8.8.8,41.0
2025-07-06T07:20:56.943979,1.1.1.1,5.0
2025-07-06T07:20:56.944466,cloudflare.com,7.0
2025-07-06T07:20:56.944883,ec2.ap-southeast-2.amazonaws.com,46.0
2025-07-06T07:20:56.945282,208.67.222.222,31.0
2025-07-06T07:20:57.128172,8.8.8.8,32.0
2025-07-06T07:20:57.128800,1.1.1.1,9.0
2025-07-06T07:20:57.129418,cloudflare.com,7.0
2025-07-06T07:20:57.136877,ec2.ap-southeast-2.amazonaws.com,37.0
2025-07-06T07:20:57.137533,208.67.222.222,30.0
2025-07-06T07:20:57.316025,8.8.8.8,30.0
2025-07-06T07:20:57.316612,1.1.1.1,12.0
2025-07-06T07:20:57.317156,cloudflare.com,8.0
2025-07-06T07:20:57.330624,ec2.ap-southeast-2.amazonaws.com,38.0
2025-07-06T07:20:57.331173,208.67.222.222,32.0
2025-07-06T07:20:57.509342,8.8.8.8,30.0
2025-07-06T07:20:57.509966,1.1.1.1,6.0
2025-07-06T07:20:57.510454,cloudflare.com,19.0
2025-07-06T07:20:57.521266,ec2.ap-southeast-2.amazonaws.com,38.0
2025-07-06T07:20:57.521876,208.67.222.222,31.0
2025-07-06T07:20:57.711476,8.8.8.8,32.0
2025-07-06T07:20:57.712172,1.1.1.1,8.0
2025-07-06T07:20:57.712746,cloudflare.com,6.0
2025-07-06T07:20:57.717139,ec2.ap-southeast-2.amazonaws.com,33.0
2025-07-06T07:20:57.717780,208.67.222.222,28.0
2025-07-06T07:20:57.893149,8.8.8.8,30.0
2025-07-06T07:20:57.893907,1.1.1.1,5.0
2025-07-06T07:20:57.894484,cloudflare.com,8.0
2025-07-06T07:20:57.904436,ec2.ap-southeast-2.amazonaws.com,37.0
2025-07-06T07:20:57.905056,208.67.222.222,30.0
2025-07-06T07:20:58.082313,8.8.8.8,timeout
2025-07-06T07:20:58.083062,1.1.1.1,4.0
2025-07-06T07:20:58.083730,cloudflare.com,8.0
2025-07-06T07:20:58.084833,ec2.ap-southeast-2.amazonaws.com,timeout
2025-07-06T07:20:58.085343,208.67.222.222,timeout
2025-07-06T07:20:58.263172,8.8.8.8,31.0
2025-07-06T07:20:58.263750,1.1.1.1,6.0
2025-07-06T07:20:58.264288,cloudflare.com,4.0
2025-07-06T07:20:58.272241,ec2.ap-southeast-2.amazonaws.com,34.0
2025-07-06T07:20:58.272788,208.67.222.222,27.0
2025-07-06T07:20:58.451269,8.8.8.8,32.0
2025-07-06T07:20:58.451775,1.1.1.1,8.0
2025-07-06T07:20:58.452427,cloudflare.com,7.0
2025-07-06T07:20:58.461102,ec2.ap-southeast-2.amazonaws.com,35.0
2025-07-06T07:20:58.461652,208.67.222.222,29.0
2025-07-06T07:20:58.641186,8.8.8.8,32.0
2025-07-06T07:20:58.641658,1.1.1.1,6.0
2025-07-06T07:20:58.642224,cloudflare.com,7.0
2025-07-06T07:20:58.653431,ec2.ap-southeast-2.amazonaws.com,38.0
2025-07-06T07:20:58.653926,208.67.222.222,29.0
2025-07-06T07:20:58.837971,8.8.8.8,32.0
2025-07-06T07:20:58.838582,1.1.1.1,8.0
2025-07-06T07:20:58.839150,cloudflare.com,8.0
2025-07-06T07:20:58.846260,ec2.ap-southeast-2.amazonaws.com,38.0
2025-07-06T07:20:58.846813,208.67.222.222,30.0
2025-07-06T07:20:59.034125,8.8.8.8,32.0
2025-07-06T07:20:59.034819,1.1.1.1,6.0
2025-07-06T07:20:59.035386,cloudflare.com,6.0
2025-07-06T07:20:59.040827,ec2.ap-southeast-2.amazonaws.com,36.0
2025-07-06T07:20:59.041501,208.67.222.222,32.0
2025-07-06T07:20:59.224777,8.8.8.8,30.0
2025-07-06T07:20:59.225349,1.1.1.1,6.0
